Job Title,Company Name,Experience (In Years),Experience Category,Industry,City,State,Country,Source
Governance and Data Associate- WM Operations,JPMorgan Chase Bank,7.5,Senior,Data Science / Analytics,Thane,Maharashtra,India,Naukri
Governance and Data Associate- WM Operations,JPMorgan Chase Bank,7.5,Senior,Data Science / Analytics,Nashik,Maharashtra,India,Naukri
Governance and Data Associate- WM Operations,JPMorgan Chase Bank,7.5,Senior,Data Science / Analytics,Pune,Maharashtra,India,Naukri
Governance and Data Associate- WM Operations,JPMorgan Chase Bank,7.5,Senior,Data Science / Analytics,Aurangabad,Bihar,India,Naukri
Area Head - Direct | Life Insurance,Lavya Associates,13.0,Manager,Other,,,,Naukri
Branch Sales Manager,Festicore Electronics Pvt. Ltd (Hyundai Electronics),9.5,Lead,Buisness Analytics,Pune,Maharashtra,India,Naukri
Branch Sales Manager,Festicore Electronics Pvt. Ltd (Hyundai Electronics),9.5,Lead,Buisness Analytics,Jaipur,Rajasthan,India,Naukri
Branch Sales Manager,Festicore Electronics Pvt. Ltd (Hyundai Electronics),9.5,Lead,Buisness Analytics,Mumbai,Maharashtra,India,Naukri
Executive Chef,Marriott,7.0,Senior,Other,Mumbai,Maharashtra,India,Naukri
Executive Chef,Marriott,7.0,Senior,Other,Nagpur,Maharashtra,India,Naukri
Executive Chef,Marriott,7.0,Senior,Other,Thane,Maharashtra,India,Naukri
Executive Chef,Marriott,7.0,Senior,Other,Nashik,Maharashtra,India,Naukri
Executive Chef,Marriott,7.0,Senior,Other,Pune,Maharashtra,India,Naukri
Executive Chef,Marriott,7.0,Senior,Other,Aurangabad,Bihar,India,Naukri
Channel Manager (IT Network/data cabling),Technoscope Infotech,8.0,Senior,Data Science / Analytics,,,,Naukri
Business Transformation Consultant- Finance Transformation,IBM,6.0,Mid-Level,Finance,Mumbai,Maharashtra,India,Naukri
Business Transformation Consultant- Finance Transformation,IBM,6.0,Mid-Level,Finance,Navi Mumbai,Maharashtra,India,Naukri
Business Transformation Consultant- Finance Transformation,IBM,6.0,Mid-Level,Finance,Pune,Maharashtra,India,Naukri
Data Scientist,Infogain,6.5,Senior,Data Science / Analytics,Pune,Maharashtra,India,Naukri
Data Scientist,Infogain,6.5,Senior,Data Science / Analytics,Delhi,Delhi,India,Naukri
Data Scientist,Infogain,6.5,Senior,Data Science / Analytics,Delhi,Delhi,India,Naukri
Data Scientist,Infogain,6.5,Senior,Data Science / Analytics,Mumbai,Maharashtra,India,Naukri
Oracle Fusion Technical Consultant,PwC India,11.5,Lead,Consulting,Pune,Maharashtra,India,Naukri
Oracle Fusion Technical Consultant,PwC India,11.5,Lead,Consulting,Ahmedabad,Gujarat,India,Naukri
Oracle Fusion Technical Consultant,PwC India,11.5,Lead,Consulting,Mumbai,Maharashtra,India,Naukri
Executive,Artech India,21.5,Executive,Other,,,,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R19,Wipro,2.5,Junior,Other,Kolkata,West Bengal,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R19,Wipro,2.5,Junior,Other,Indore,Madhya Pradesh,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R19,Wipro,2.5,Junior,Other,Hyderabad,Telangana,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R19,Wipro,2.5,Junior,Other,Pune,Maharashtra,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R19,Wipro,2.5,Junior,Other,Gurgaon,Haryana,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R19,Wipro,2.5,Junior,Other,Chennai,Tamil Nadu,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R19,Wipro,2.5,Junior,Other,Jaipur,Rajasthan,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R21,Wipro,2.5,Junior,Other,Kolkata,West Bengal,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R21,Wipro,2.5,Junior,Other,Indore,Madhya Pradesh,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R21,Wipro,2.5,Junior,Other,Hyderabad,Telangana,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R21,Wipro,2.5,Junior,Other,Pune,Maharashtra,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R21,Wipro,2.5,Junior,Other,Gurgaon,Haryana,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R21,Wipro,2.5,Junior,Other,Chennai,Tamil Nadu,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R21,Wipro,2.5,Junior,Other,Jaipur,Rajasthan,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R44,Wipro,2.5,Junior,Other,Kolkata,West Bengal,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R44,Wipro,2.5,Junior,Other,Indore,Madhya Pradesh,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R44,Wipro,2.5,Junior,Other,Hyderabad,Telangana,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R44,Wipro,2.5,Junior,Other,Pune,Maharashtra,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R44,Wipro,2.5,Junior,Other,Gurgaon,Haryana,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R44,Wipro,2.5,Junior,Other,Chennai,Tamil Nadu,India,Naukri
Customer Service Executive - Up To 32k: BPO - English Required R44,Wipro,2.5,Junior,Other,Jaipur,Rajasthan,India,Naukri
Relationship Manager,Rupeek,2.0,Junior,Management,mumbai,Maharashtra,India,Naukri
Relationship Manager,Rupeek,2.0,Junior,Management,Pune,Maharashtra,India,Naukri
Hiring Relationship Executives across Pan India,Orra Fine Jewellery,3.5,Mid-Level,Other,Nagpur,Maharashtra,India,Naukri
Hiring Relationship Executives across Pan India,Orra Fine Jewellery,3.5,Mid-Level,Other,Pune,Maharashtra,India,Naukri
Hiring Relationship Executives across Pan India,Orra Fine Jewellery,3.5,Mid-Level,Other,Mumbai,Maharashtra,India,Naukri
Executive - Accounts,Artech India,21.5,Executive,Other,,,,Naukri
HR Intern,SMART ED,0.0,Entry,Human Resources,,,,Naukri
Associate - Finance,Artech India,2.5,Junior,Finance,,,,Naukri
Executive - Finance,Artech India,21.5,Executive,Finance,,,,Naukri
Executive - Talent Acquisition,Artech India,21.5,Executive,Human Resources,,,,Naukri
Associate - Finance Onboarding,Artech India,2.5,Junior,Finance,,,,Naukri
Sales Intern,SMART ED,0.0,Entry,Buisness Analytics,,,,Naukri
Junior Engineer / Engineer - Projects,Kone,2.5,Junior,Software Development,Mumbai,Maharashtra,India,Naukri
Junior Engineer / Engineer - Projects,Kone,2.5,Junior,Software Development,Navi Mumbai,Maharashtra,India,Naukri
Junior Engineer / Engineer - Projects,Kone,2.5,Junior,Software Development,Pune,Maharashtra,India,Naukri
Dermatologist,Kaya Skin Clinic,2.5,Junior,Other,Pune,Maharashtra,India,Naukri
Dermatologist,Kaya Skin Clinic,2.5,Junior,Other,Ahmedabad,Gujarat,India,Naukri
Dermatologist,Kaya Skin Clinic,2.5,Junior,Other,Mumbai,Maharashtra,India,Naukri
SDET - Automation Testing,Capco,9.5,Lead,Quality Assurance / Testing,Pune,Maharashtra,India,Naukri
SDET - Automation Testing,Capco,9.5,Lead,Quality Assurance / Testing,Gurgaon,Haryana,India,Naukri
SDET - Automation Testing,Capco,9.5,Lead,Quality Assurance / Testing,Bengaluru,Karnataka,India,Naukri
Test Engineer / QA,Tech Mahindra,6.5,Senior,Quality Assurance / Testing,Hyderabad,Telangana,India,Naukri
Test Engineer / QA,Tech Mahindra,6.5,Senior,Quality Assurance / Testing,Pune,Maharashtra,India,Naukri
Test Engineer / QA,Tech Mahindra,6.5,Senior,Quality Assurance / Testing,Bengaluru,Karnataka,India,Naukri
React Developer - Bangalore,Infosys,7.5,Senior,Web Development,Hyderabad,Telangana,India,Naukri
React Developer - Bangalore,Infosys,7.5,Senior,Web Development,Pune,Maharashtra,India,Naukri
React Developer - Bangalore,Infosys,7.5,Senior,Web Development,Bengaluru,Karnataka,India,Naukri
Software Developer,Infogain,7.0,Senior,Software Development,Pune,Maharashtra,India,Naukri
Software Developer,Infogain,7.0,Senior,Software Development,Delhi,Delhi,India,Naukri
Software Developer,Infogain,7.0,Senior,Software Development,Delhi,Delhi,India,Naukri
Software Developer,Infogain,7.0,Senior,Software Development,Mumbai,Maharashtra,India,Naukri
YASH Technologies is Hiring - Associate Lead Consultant -SAP (CO),Yash Technologies,10.5,Lead,Consulting,Hyderabad,Telangana,India,Naukri
YASH Technologies is Hiring - Associate Lead Consultant -SAP (CO),Yash Technologies,10.5,Lead,Consulting,Pune,Maharashtra,India,Naukri
YASH Technologies is Hiring - Associate Lead Consultant -SAP (CO),Yash Technologies,10.5,Lead,Consulting,Bengaluru,Karnataka,India,Naukri
Service Engineer,HBL Power Systems Limited,1.5,Junior,Software Development,mumbai,Maharashtra,India,Naukri
Service Engineer,HBL Power Systems Limited,1.5,Junior,Software Development,Rajkot,Gujarat,India,Naukri
"KYC Role, Associate",Deutsche Bank,3.0,Junior,Other,Mumbai,Maharashtra,India,Naukri
"Financial, Regulatory and Risk Reporting Analyst",Deutsche Bank,4.0,Mid-Level,Other,Mumbai,Maharashtra,India,Naukri
Business Advisory Associate,Accenture,2.0,Junior,Buisness Analytics,Navi Mumbai,Maharashtra,India,Naukri
Accounts Manager,M/s. H.s.guna & Co.,8.0,Senior,Management,,,,Naukri
"Business Management Analyst, AS",Deutsche Bank,4.0,Mid-Level,Buisness Analytics,Mumbai,Maharashtra,India,Naukri
Service Delivery Ops Senior Analyst,Accenture,6.5,Senior,Other,Mumbai,Maharashtra,India,Naukri
Service Delivery Ops Senior Analyst,Accenture,6.5,Senior,Other,Mumbai,Maharashtra,India,Naukri
Service Delivery Ops Senior Analyst,Accenture,6.5,Senior,Other,Mumbai,Maharashtra,India,Naukri
"PR Specialist, Amazon Public Relations - GME",Amazon,10.0,Lead,Other,Mumbai,Maharashtra,India,Naukri
Channel Partner Development Executive,Everex Infotech,4.5,Mid-Level,Other,Mumbai,Maharashtra,India,Naukri
Channel Partner Development Executive,Everex Infotech,4.5,Mid-Level,Other,Ahmedabad,Gujarat,India,Naukri
Associate Vice President - Agency Management,Hsbc,14.5,Manager,Management,Mumbai,Maharashtra,India,Naukri
Team Leader,Taskus,4.5,Mid-Level,Other,Mumbai,Maharashtra,India,Naukri
Team Leader,Taskus,4.5,Mid-Level,Other,Navi Mumbai,Maharashtra,India,Naukri
"IB Controls Officer Assurance, VP",Deutsche Bank,10.0,Lead,Other,Mumbai,Maharashtra,India,Naukri
Chief Information Security Officer,Hsbc,10.5,Lead,Other,Mumbai,Maharashtra,India,Naukri
Service Delivery Ops Senior Analyst,Accenture,6.5,Senior,Other,Mumbai,Maharashtra,India,Naukri
Cloud Data Platform Engineer - C,Capgemini,5.0,Mid-Level,Cloud,Mumbai,Maharashtra,India,Naukri
Senior Project Manager,Red Hat,7.5,Senior,Management,Mumbai,Maharashtra,India,Naukri
GN - Song- MT- Brand & Creative Strategy- Sr. Art Director- Consultant,Accenture,8.0,Senior,Consulting,Mumbai,Maharashtra,India,Naukri
Data Scientist (AI/ML consultant),Capgemini,5.5,Mid-Level,Artificial Intelligence / Machine Learning,Mumbai,Maharashtra,India,Naukri
Health Insurance - B.Pharm (Freshers),Next Learn Technologies,0.0,Entry,Other,,,,Naukri
SAP DBM Sales,NTT DATA BUSINESS SOLUTIONS,3.0,Junior,Buisness Analytics,Pune,Maharashtra,India,Naukri
SAP DBM Sales,NTT DATA BUSINESS SOLUTIONS,3.0,Junior,Buisness Analytics,Chennai,Tamil Nadu,India,Naukri
SAP DBM Sales,NTT DATA BUSINESS SOLUTIONS,3.0,Junior,Buisness Analytics,Bengaluru,Karnataka,India,Naukri
"Software Engineer, AS",Deutsche Bank,3.0,Junior,Software Development,Pune,Maharashtra,India,Naukri
"Software Engineer, AS",Deutsche Bank,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Naukri
Hiring For Technical Business Analyst,IT Consulting Firm,3.5,Mid-Level,Buisness Analytics,,,,Naukri
Lead Data Scientist,Bajaj Finserv Health,5.5,Mid-Level,Data Science / Analytics,Pune,Maharashtra,India,Naukri
Lead Data Scientist,Bajaj Finserv Health,5.5,Mid-Level,Data Science / Analytics,Bengaluru,Karnataka,India,Naukri
Technical Project Manager,Capgemini,10.5,Lead,Management,Pune,Maharashtra,India,Naukri
Technical Project Manager,Capgemini,10.5,Lead,Management,Bengaluru,Karnataka,India,Naukri
HCL Software Hiring For Java Full Stack Engineer_Pune,HCLTech,5.0,Mid-Level,Software Development,Pune,Maharashtra,India,Naukri
HCL Software Hiring For Java Full Stack Engineer_Pune,HCLTech,5.0,Mid-Level,Software Development,Bengaluru,Karnataka,India,Naukri
"SailPoint IdentityIQ - PUNE, Bangalore, Chennai - US-based Big 4",Star Light Hr Consulting,3.0,Junior,Artificial Intelligence / Machine Learning,,,,Naukri
Looking For someone into CyberArk Admin role,One of the Big 4s,3.0,Junior,Other,,,,Naukri
Oracle EPM Leads/Architect,Oracle,9.5,Lead,Software Development,Pune,Maharashtra,India,Naukri
Oracle EPM Leads/Architect,Oracle,9.5,Lead,Software Development,Bengaluru,Karnataka,India,Naukri
Oracle EPM Leads/Architect,Oracle,9.5,Lead,Software Development,Bengaluru,Karnataka,India,Naukri
Oracle EPM Leads/Architect,Oracle,9.5,Lead,Software Development,Delhi,Delhi,India,Naukri
Oracle EPM Leads/Architect,Oracle,9.5,Lead,Software Development,Delhi,Delhi,India,Naukri
Cognizant Hiring Face To Face Interview For Java Fullstack Developer,Cognizant,7.5,Senior,Software Development,Pune,Maharashtra,India,Naukri
Cognizant Hiring Face To Face Interview For Java Fullstack Developer,Cognizant,7.5,Senior,Software Development,Chennai,Tamil Nadu,India,Naukri
Cognizant Hiring Face To Face Interview For Java Fullstack Developer,Cognizant,7.5,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
Cognizant - Walk-in Interview For .Net Developer -15th Feb 25,Cognizant,7.5,Senior,Software Development,Pune,Maharashtra,India,Naukri
Cognizant - Walk-in Interview For .Net Developer -15th Feb 25,Cognizant,7.5,Senior,Software Development,Chennai,Tamil Nadu,India,Naukri
Cognizant - Walk-in Interview For .Net Developer -15th Feb 25,Cognizant,7.5,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
Java Developer,Cognizant,8.0,Senior,Software Development,Pune,Maharashtra,India,Naukri
Java Developer,Cognizant,8.0,Senior,Software Development,Chennai,Tamil Nadu,India,Naukri
Java Developer,Cognizant,8.0,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
Senior Software Engineer,A.P. Moller Maersk,10.0,Lead,Software Development,Pune,Maharashtra,India,Naukri
Senior Software Engineer,A.P. Moller Maersk,10.0,Lead,Software Development,Bengaluru,Karnataka,India,Naukri
Immediate opening For Databricks Engineer,Wipro,9.5,Lead,Data Science / Analytics,Pune,Maharashtra,India,Naukri
Immediate opening For Databricks Engineer,Wipro,9.5,Lead,Data Science / Analytics,Chennai,Tamil Nadu,India,Naukri
Immediate opening For Databricks Engineer,Wipro,9.5,Lead,Data Science / Analytics,Bengaluru,Karnataka,India,Naukri
Java J2EE / Oracle Developer,Virtusa,8.5,Lead,Software Development,Pune,Maharashtra,India,Naukri
Java J2EE / Oracle Developer,Virtusa,8.5,Lead,Software Development,Chennai,Tamil Nadu,India,Naukri
Urgent hiring For SAP BO Deleloper - Pune/Bangalore,Tech Mahindra,8.5,Lead,Other,Pune,Maharashtra,India,Naukri
Urgent hiring For SAP BO Deleloper - Pune/Bangalore,Tech Mahindra,8.5,Lead,Other,Bengaluru,Karnataka,India,Naukri
Dot Net Developer- walkin Drive,Cognizant,7.5,Senior,Software Development,Pune,Maharashtra,India,Naukri
Dot Net Developer- walkin Drive,Cognizant,7.5,Senior,Software Development,Chennai,Tamil Nadu,India,Naukri
Dot Net Developer- walkin Drive,Cognizant,7.5,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
Oracle OIC Technical Consultant - AM @ Bangalore/ Pune,Accounting Firm,3.0,Junior,Consulting,,,,Naukri
YASH Technologies is Hiring - SAP SD HANA - Settlement Management,Yash Technologies,7.5,Senior,Management,Indore,Madhya Pradesh,India,Naukri
YASH Technologies is Hiring - SAP SD HANA - Settlement Management,Yash Technologies,7.5,Senior,Management,Hyderabad,Telangana,India,Naukri
YASH Technologies is Hiring - SAP SD HANA - Settlement Management,Yash Technologies,7.5,Senior,Management,Pune,Maharashtra,India,Naukri
International Travel voice process,IGT Solutions,0.0,Entry,Other,Pune,Maharashtra,India,Naukri
Analyst - General Ledger,Flex,0.5,Entry,Other,Pune,Maharashtra,India,Naukri
Process Associate,IGT Solutions,0.5,Entry,Other,Pune,Maharashtra,India,Naukri
Assistant Manager - Debt Management Services,Bajaj Finserv Ltd.,1.0,Junior,Management,Pune,Maharashtra,India,Naukri
ITGC-Senior,EY,5.0,Mid-Level,Other,Noida,Uttar Pradesh,India,Naukri
ITGC-Senior,EY,5.0,Mid-Level,Other,Pune,Maharashtra,India,Naukri
ITGC-Senior,EY,5.0,Mid-Level,Other,Gurgaon,Haryana,India,Naukri
Senior Salesforce Developers,Hexaware Technologies,6.5,Senior,Software Development,Pune,Maharashtra,India,Naukri
Senior Salesforce Developers,Hexaware Technologies,6.5,Senior,Software Development,Chennai,Tamil Nadu,India,Naukri
Senior Salesforce Developers,Hexaware Technologies,6.5,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
Ms Dynamics Developer,Hexaware Technologies,6.5,Senior,Software Development,Pune,Maharashtra,India,Naukri
Ms Dynamics Developer,Hexaware Technologies,6.5,Senior,Software Development,Chennai,Tamil Nadu,India,Naukri
Ms Dynamics Developer,Hexaware Technologies,6.5,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
RPA Business Analyst (Except Bangalore Location),Capgemini,6.5,Senior,Buisness Analytics,Pune,Maharashtra,India,Naukri
RPA Business Analyst (Except Bangalore Location),Capgemini,6.5,Senior,Buisness Analytics,Chennai,Tamil Nadu,India,Naukri
RPA Business Analyst (Except Bangalore Location),Capgemini,6.5,Senior,Buisness Analytics,Delhi,Delhi,India,Naukri
RPA Business Analyst (Except Bangalore Location),Capgemini,6.5,Senior,Buisness Analytics,Delhi,Delhi,India,Naukri
Java Lead,Tech Mahindra,12.5,Manager,Other,Pune,Maharashtra,India,Naukri
Java Lead,Tech Mahindra,12.5,Manager,Other,Bengaluru,Karnataka,India,Naukri
Ms Dynamics Developer,Hexaware Technologies,11.5,Lead,Software Development,Pune,Maharashtra,India,Naukri
Ms Dynamics Developer,Hexaware Technologies,11.5,Lead,Software Development,Chennai,Tamil Nadu,India,Naukri
Ms Dynamics Developer,Hexaware Technologies,11.5,Lead,Software Development,Bengaluru,Karnataka,India,Naukri
Devops Engineer,Cognizant,14.0,Manager,DevOps,Pune,Maharashtra,India,Naukri
Devops Engineer,Cognizant,14.0,Manager,DevOps,Chennai,Tamil Nadu,India,Naukri
Devops Engineer,Cognizant,14.0,Manager,DevOps,Bengaluru,Karnataka,India,Naukri
Java Spring Boot Developer - Product Company_ Chennai and Bangalore,Star Light Hr Consulting,3.0,Junior,Artificial Intelligence / Machine Learning,,,,Naukri
Cognizant walk-in For Java developer-1st Mar,Cognizant,3.0,Junior,Software Development,Pune,Maharashtra,India,Naukri
Cognizant walk-in For Java developer-1st Mar,Cognizant,3.0,Junior,Software Development,Chennai,Tamil Nadu,India,Naukri
Cognizant walk-in For Java developer-1st Mar,Cognizant,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Naukri
Job opportunity For ADB Databricks AZURE ADF With Hexaware !!!,Hexaware Technologies,6.5,Senior,Cloud,Pune,Maharashtra,India,Naukri
Job opportunity For ADB Databricks AZURE ADF With Hexaware !!!,Hexaware Technologies,6.5,Senior,Cloud,Chennai,Tamil Nadu,India,Naukri
Job opportunity For ADB Databricks AZURE ADF With Hexaware !!!,Hexaware Technologies,6.5,Senior,Cloud,Bengaluru,Karnataka,India,Naukri
Cognizant Hiring - Face To Face- Angular Developer,Cognizant,8.5,Lead,Software Development,Pune,Maharashtra,India,Naukri
Cognizant Hiring - Face To Face- Angular Developer,Cognizant,8.5,Lead,Software Development,Chennai,Tamil Nadu,India,Naukri
Cognizant Hiring - Face To Face- Angular Developer,Cognizant,8.5,Lead,Software Development,Bengaluru,Karnataka,India,Naukri
Job Opportunity with Python Developer Lead With Hexaware!!!,Hexaware Technologies,7.5,Senior,Software Development,Pune,Maharashtra,India,Naukri
Job Opportunity with Python Developer Lead With Hexaware!!!,Hexaware Technologies,7.5,Senior,Software Development,Chennai,Tamil Nadu,India,Naukri
Job Opportunity with Python Developer Lead With Hexaware!!!,Hexaware Technologies,7.5,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
Dot Net Developer,Cognizant,8.0,Senior,Software Development,Pune,Maharashtra,India,Naukri
Dot Net Developer,Cognizant,8.0,Senior,Software Development,Coimbatore,Tamil Nadu,India,Naukri
Dot Net Developer,Cognizant,8.0,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
Java Opportunities - Product Company_ Chennai and Bangalore,Star Light Hr Consulting,3.0,Junior,Artificial Intelligence / Machine Learning,,,,Naukri
Java Spring Boot Developer - Product Company_ Chennai and Bangalore,Star Light Hr Consulting,3.0,Junior,Artificial Intelligence / Machine Learning,,,,Naukri
Job Opening Snowflake DBT LEAD/Developer with Hexaware Technologies,Hexaware Technologies,7.5,Senior,Software Development,Pune,Maharashtra,India,Naukri
Job Opening Snowflake DBT LEAD/Developer with Hexaware Technologies,Hexaware Technologies,7.5,Senior,Software Development,Chennai,Tamil Nadu,India,Naukri
Job Opening Snowflake DBT LEAD/Developer with Hexaware Technologies,Hexaware Technologies,7.5,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
Walkin Fresher - PUNE - International Contact center - Inbound calls,Cognizant,0.0,Entry,Other,Pune,Maharashtra,India,Naukri
Field Service Engineer - Electronics,Rolls Royce,2.0,Junior,Software Development,Pune,Maharashtra,India,Naukri
GSA- Front Office,Marriott,1.0,Junior,Other,Pune,Maharashtra,India,Naukri
Internal Auditor (CA Fresher),Finolex Cables,1.0,Junior,Finance,Pune,Maharashtra,India,Naukri
Cloud Platform Engineer,Accenture,1.0,Junior,Cloud,Pune,Maharashtra,India,Naukri
GSA- Food & Beverage Service,Marriott,1.5,Junior,Other,Pune,Maharashtra,India,Naukri
Relationship Manager,Rupeek,3.0,Junior,Management,Pune,Maharashtra,India,Naukri
Financial Analyst - SAI,A.P. Moller Maersk,5.0,Mid-Level,Other,Pune,Maharashtra,India,Naukri
Walk-in Interview || Pune-Shukrawar peth || IIFL Finance,IIFL Finance,3.0,Junior,Finance,Pune,Maharashtra,India,Naukri
Walk-in Interview || Pune-Pimpri || IIFL Finance,IIFL Finance,3.0,Junior,Finance,Pune,Maharashtra,India,Naukri
Walk-in Interview || Pune-Uruli Kanchan || IIFL Finance,IIFL Finance,3.0,Junior,Finance,Pune,Maharashtra,India,Naukri
Genpact Hiring For Customer Service: Voice Roles - Pune,Genpact,2.5,Junior,Other,Pune,Maharashtra,India,Naukri
Finance Executive,Marriott,3.0,Junior,Finance,Pune,Maharashtra,India,Naukri
PUMA - WALK IN Drive | Hiring Sales Associate & Supervisor - Pune,Puma,2.5,Junior,Buisness Analytics,Pune,Maharashtra,India,Naukri
SAP FSCM Consultant,Infosys,2.5,Junior,Consulting,Pune,Maharashtra,India,Naukri
SAP HCM Payroll Consultant,Infosys,2.5,Junior,Consulting,Pune,Maharashtra,India,Naukri
SAP BTP Consultant,Infosys,3.0,Junior,Consulting,Pune,Maharashtra,India,Naukri
SAP PS Consultant,Infosys,6.0,Mid-Level,Consulting,Pune,Maharashtra,India,Naukri
SAP MDG Consultant,Infosys,6.0,Mid-Level,Consulting,Pune,Maharashtra,India,Naukri
Senior Member of Technical Staff - ios Developer,athenahealth,7.5,Senior,Software Development,Pune,Maharashtra,India,Naukri
Customer Support Executive,IGT Solutions,1.0,Junior,Other,Pune,Maharashtra,India,Naukri
Admission Counsellor,upGrad,3.0,Junior,Other,Pune,Maharashtra,India,Naukri
Implementation Coach - Global Energy & Materials,McKinsey Company,2.5,Junior,Other,Kolkata,West Bengal,India,Naukri
Implementation Coach - Global Energy & Materials,McKinsey Company,2.5,Junior,Other,Mumbai,Maharashtra,India,Naukri
Implementation Coach - Global Energy & Materials,McKinsey Company,2.5,Junior,Other,Chennai,Tamil Nadu,India,Naukri
Implementation Coach - Global Energy & Materials,McKinsey Company,2.5,Junior,Other,Gurgaon,Haryana,India,Naukri
Implementation Coach - Global Energy & Materials,McKinsey Company,2.5,Junior,Other,Bengaluru,Karnataka,India,Naukri
Production Support - SRE,Capco,5.5,Mid-Level,Other,Pune,Maharashtra,India,Naukri
SAP APO Consultant,Infosys,2.5,Junior,Consulting,Pune,Maharashtra,India,Naukri
SAP SD Consultant,Infosys,3.0,Junior,Consulting,Pune,Maharashtra,India,Naukri
GN - Industry - MC - T&D GIS Professional,Accenture,3.0,Junior,Other,Mumbai,Maharashtra,India,Naukri
GN - Industry - MC - T&D GIS Professional,Accenture,3.0,Junior,Other,Gurgaon,Haryana,India,Naukri
GN - Industry - MC - T&D GIS Professional,Accenture,3.0,Junior,Other,Bengaluru,Karnataka,India,Naukri
VisionPLUS Developer,Synechron,3.0,Junior,Software Development,Pune,Maharashtra,India,Naukri
S&C GN - T&O - Instructional Design - Manager,Accenture,11.5,Lead,Management,Mumbai,Maharashtra,India,Naukri
S&C GN - T&O - Instructional Design - Manager,Accenture,11.5,Lead,Management,Gurgaon,Haryana,India,Naukri
S&C GN - T&O - Instructional Design - Manager,Accenture,11.5,Lead,Management,Bengaluru,Karnataka,India,Naukri
PROJECT ENGINEER,Rockwell Automation,10.5,Lead,Software Development,Pune,Maharashtra,India,Naukri
SAP ABAP - HR Developer,Infosys,4.0,Mid-Level,Software Development,Pune,Maharashtra,India,Naukri
"BA Acquiring or Issuing I 6 To 9 years I Pune, Chennai & Bangalore",Capgemini,7.5,Senior,Artificial Intelligence / Machine Learning,Pune,Maharashtra,India,Naukri
GN-Strategy-Sustainability Strategy- Consultant,Accenture,5.5,Mid-Level,Consulting,Mumbai,Maharashtra,India,Naukri
GN-Strategy-Sustainability Strategy- Consultant,Accenture,5.5,Mid-Level,Consulting,Gurgaon,Haryana,India,Naukri
GN-Strategy-Sustainability Strategy- Consultant,Accenture,5.5,Mid-Level,Consulting,Bengaluru,Karnataka,India,Naukri
Data Science & AI Engineer,Blue Altair,6.0,Mid-Level,Artificial Intelligence / Machine Learning,Pune,Maharashtra,India,Naukri
Java Developer/Architect,Ericsson,11.5,Lead,Software Development,Pune,Maharashtra,India,Naukri
SAP FICO Consultant,Infosys,6.0,Mid-Level,Consulting,Pune,Maharashtra,India,Naukri
S&C Global Network- AI- Financial Services Analytics- Risk Analytics,Accenture,14.0,Manager,Data Science / Analytics,Mumbai,Maharashtra,India,Naukri
S&C Global Network- AI- Financial Services Analytics- Risk Analytics,Accenture,14.0,Manager,Data Science / Analytics,Hyderabad,Telangana,India,Naukri
S&C Global Network- AI- Financial Services Analytics- Risk Analytics,Accenture,14.0,Manager,Data Science / Analytics,Bengaluru,Karnataka,India,Naukri
CN - Strategy - MC - SC&O - BPM Consultant,Accenture,6.5,Senior,Consulting,Mumbai,Maharashtra,India,Naukri
CN - Strategy - MC - SC&O - BPM Consultant,Accenture,6.5,Senior,Consulting,Gurgaon,Haryana,India,Naukri
CN - Strategy - MC - SC&O - BPM Consultant,Accenture,6.5,Senior,Consulting,Bengaluru,Karnataka,India,Naukri
R&R FS -Java Developer-Manager,PwC Service Delivery Center,11.0,Lead,Software Development,Kolkata,West Bengal,India,Naukri
